afwijking_GHG,afwijking_GLG,afwijking_DYN,Bodemtype (categorie),GVG (cmNAP),Start stijghoogte (cmNAP),GHG (cmNAP),GLG (cmNAP),C (d),Landgebruik (categorie),kD (m/d),T (m2/d),AHN (mNAP),Wortelzone (m),Buis,X,Y
0.11,-0.37,0.48,335.0,0.9872369766235352,2.437663078308105,0.7003719806671143,1.8846900463104248,240.3399200439453,1.0,0.0,1.0,336.3299865722656,25.0,B45B0327001,157905.0,421952.0
0.12,-0.25,0.37,20.0,0.2568250000476837,-0.8392456173896791,0.0753215029835701,0.7328410148620605,239.4026031494141,1.0,0.0,1.0,-57.20000076293945,25.0,21EC208A001,202604.0,516663.0
0.12,-0.5,0.62,323.0,1.0588200092315674,0.30877581238746643,0.8166249990463257,1.7776199579238892,2095.32861328125,17.0,0.0,1.0,70.5999984741211,35.0,B38H2377001,136960.0,431611.0
0.13,-0.47,0.6,345.0,1.0681600570678709,6.7819671630859375,0.8262400031089783,1.7858400344848633,40.64149856567383,1.0,0.0,1.0,793.7999877929688,35.0,B39H0387001,179645.0,436080.0
0.14,-0.66,0.8,253.0,0.22447100281715396,0.701714277267456,-0.02626040019094944,0.9773960113525392,1742.222900390625,13.0,0.0,1.0,93.9000015258789,30.0,B44F0347001,132602.0,424605.0
0.1,-0.14,0.24,331.0,0.29215100407600403,-1.0137979984283447,0.06038640066981316,0.9692090153694152,2687.9912109375,17.0,0.0,1.0,-62.599998474121094,20.0,B38E1621001,127348.0,448773.0
0.07,-0.65,0.72,36.0,0.28123199939727783,-2.2188541889190674,0.061793699860572815,0.9089840054512024,2009.8221435546875,13.0,0.0,1.0,-199.5,20.0,B31D1554001,117786.0,462428.0
0.07,0.11,-0.04,151.0,0.8640940189361572,7.69981050491333,0.6030330061912537,1.6583399772644043,8757.5107421875,1.0,5.258200168609619,5.258206844329834,847.8900146484375,25.0,B51B1743001,155929.0,399992.0
0.08,0.8,-0.72,61.0,0.23069199919700625,11.587176322937012,0.09470459818840027,0.5246440172195435,53.37174606323242,17.0,7.554500102996826,7.554520606994629,1173.449951171875,25.0,B12D0384001,237034.0,552464.0
0.08,0.34,-0.26,63.0,0.3091399967670441,11.835121154785154,0.11078400164842606,0.8525660037994385,150.6661834716797,17.0,0.0,1.0,1186.9000244140625,25.0,B12D1770001,234639.0,551484.0
0.09,0.06,0.03,148.0,0.43223699927330017,23.431339263916016,0.18511800467967987,1.1707199811935425,603.512939453125,11.0,25.00690078735352,25.006914138793945,2394.929931640625,100.0,ASTE005001,181893.0,381061.0
0.01,0.29,-0.28,78.0,1.2502000331878662,6.364423751831055,0.9884260296821594,2.047290086746216,172.3133087158203,12.0,24.876300811767575,24.876331329345703,778.0,100.0,B11H0204001,214600.0,550200.0
-0.06,0.11,-0.17,13.0,0.1919330060482025,11.066956520080566,0.07157420367002487,0.4233689904212952,338.5827941894531,17.0,6.368400096893311,6.368417263031006,1125.300048828125,25.0,B12D1888001,234129.0,552329.0
-0.06,-0.22,0.16,151.0,0.78711998462677,6.739881038665772,0.5652030110359192,1.4247900247573853,5598.236328125,1.0,2.692600011825561,2.6926429271698,725.7000122070312,25.0,WIJB003001,159594.0,404788.0
-0.05,0.13,-0.18,13.0,0.1919330060482025,11.066956520080566,0.07157420367002487,0.4233689904212952,338.5827941894531,17.0,6.368400096893311,6.368417263031006,1125.300048828125,25.0,B12D1887001,234053.0,552389.0
-0.05,-0.25,0.2,336.0,0.3415369987487793,-0.9689402580261229,0.13773000240325928,0.9067639708518982,743.0164794921875,11.0,0.0,1.0,-21.299999237060547,100.0,B38E1625001,129967.0,445610.0
-0.04,-0.03,-0.01,12.0,0.1613299995660782,4.761115074157715,0.021274099126458168,0.4715520143508911,160.11453247070312,17.0,0.0,1.0,495.7999877929688,25.0,22AP9004002,225792.0,515620.0
-0.04,-0.33,0.29,123.0,3.31060004234314,24.85869216918945,3.0240700244903564,4.206719875335693,274.10272216796875,18.0,132.4049072265625,132.40487670898438,2846.199951171875,45.0,B41E0344001,241907.62,441897.52
-0.04,0.25,-0.29,13.0,0.1108049973845482,14.083770751953125,-0.004404069855809212,0.3216390013694763,161.0469970703125,17.0,0.0,1.0,1415.199951171875,25.0,B17B0257001,238364.0,548548.0
-0.06,-1.17,1.11,37.0,0.6557959914207458,13.601922988891602,0.3291969895362854,1.71219003200531,678.0888061523438,20.0,9.80739974975586,9.807403564453123,1373.5999755859375,20.0,B12C1570001,229892.0,552826.0
-0.03,0.2,-0.23,141.0,0.6815990209579468,2.677161455154419,0.42985799908638,1.4385600090026855,38.49180221557617,2.0,17.528200149536133,17.528213500976562,361.7999877929688,35.0,5230_PBF001,115044.0,396783.0
-0.07,0.02,-0.09,199.0,0.5795140266418457,-0.4580834209918976,0.4732449948787689,0.7545899748802185,38.50301742553711,1.0,0.0,1.0,2.400000095367432,20.0,21DC309B001,193101.0,503591.0
-0.08,0.01,-0.09,184.0,0.5931000113487244,10.682174682617188,0.3481470048427582,1.322909951210022,34.078502655029304,6.0,15.336000442504885,15.335989952087402,1147.0,35.0,5215_PBF001,97923.0,388396.0
-0.08,0.1,-0.18,245.0,0.3496620059013367,-0.6466351151466371,0.13060800731182098,0.9758750200271606,2228.5595703125,1.0,0.0,1.0,-12.699999809265135,35.0,21BL0031001,196487.0,514087.0
-0.07,-0.37,0.3,7.0,0.24767500162124634,-0.7605072259902954,0.08636630326509476,0.642907977104187,4.088533401489259,17.0,113.98310089111328,1.0,-52.79999923706055,30.0,B07C1807001,229278.0,576574.0
-0.07,0.16,-0.23,89.0,0.4909789860248566,26.79218101501465,0.2031169980764389,1.3924299478530884,1018.4630737304688,17.0,12.140899658203125,12.140928268432615,2757.199951171875,30.0,B58A0309001,182400.0,371520.0
0.0,-0.33,0.33,93.0,0.9363250136375428,18.521541595458984,0.5562670230865479,2.2065598964691158,397.6669006347656,2.0,5.212900161743164,5.212858200073242,1959.3199462890625,35.0,B28H0690001,255383.76,484367.75
0.0,-0.08,0.08,330.0,0.7437530159950256,4.3132829666137695,0.5180240273475647,1.3966699838638306,64.58134460449219,18.0,0.0,1.0,546.0499877929689,25.0,B45E0397001,164113.0,424559.0
0.0,-0.54,0.54,360.0,0.5117819905281067,6.448254108428955,0.1731330007314682,1.616379976272583,10050.2197265625,11.0,4.173999786376953,4.1740403175353995,667.2000122070312,100.0,WIJB001001,159846.0,405752.0
0.01,0.19,-0.18,61.0,0.6839569807052612,10.911797523498537,0.4868850111961365,1.222239971160889,841.8960571289062,1.0,0.0,1.0,1157.7900390625,25.0,OV070.224001,228637.0,540703.0
-0.03,-0.13,0.1,146.0,0.8024060130119324,17.581401824951172,0.5098720192909241,1.7225400209426882,106.05643463134766,2.0,52.46009826660156,52.46006774902344,1843.5999755859373,40.0,B34D0386001,236796.0,454003.0
-0.03,0.27,-0.3,13.0,0.10343000292778017,15.901632308959961,-0.03380579873919487,0.4023720026016235,255.63841247558597,13.0,0.0,1.0,1613.1099853515625,25.0,B17E2222001,241038.0,545023.0
0.14,0.05,0.09,155.0,0.7385230064392091,20.05780601501465,0.4803699851036072,1.5211399793624878,734.4285888671875,1.0,0.0,1.0,2069.7900390625,30.0,B29A0108001,261630.0,492264.0
0.14,0.23,-0.09,92.0,0.2966459989547729,15.872894287109375,0.09676360338926317,0.846176028251648,129.69500732421878,1.0,6.696000099182129,6.695986747741699,1631.5999755859375,25.0,B17E1512001,241040.0,543590.0
0.41,,,345.0,0.5294150114059448,6.4330992698669425,0.1947720050811768,1.617990016937256,284.7774353027344,1.0,0.0,1.0,720.9000244140625,35.0,B39F0747001,175456.7,438145.9
0.41,0.12,0.29,335.0,0.3993949890136719,7.096083641052246,0.12447500228881835,1.249079942703247,531.9818725585939,2.0,0.0,1.0,764.7999877929688,40.0,B40A0686001,182653.2,440313.8
0.42,-0.51,0.93,268.0,0.9567679762840272,-0.5908420085906982,0.6203529834747314,2.0524299144744877,460.1264343261719,18.0,0.0,1.0,64.09999847412111,35.0,B37D0407001,70958.0,433844.0
0.42,0.7,-0.28,92.0,0.7726609706878662,10.608213424682617,0.4927510023117066,1.642300009727478,977.793212890625,17.0,4.344399929046632,4.344388484954834,1118.52001953125,25.0,B17C0357001,224422.0,535656.0
0.43,0.52,-0.09,97.0,0.9181950092315674,11.98359203338623,0.6723420023918152,1.651600003242493,2515.05322265625,1.0,7.376500129699707,7.376534938812256,1238.699951171875,35.0,RM445_31eWijk001,233282.0,525645.0
0.38,-0.55,0.93,323.0,0.8614990115165709,1.6106243133544922,0.5276029706001282,1.9470800161361692,121.85332489013672,1.0,0.0,1.0,267.20001220703125,35.0,B45A0333001,147250.0,422720.0
0.44,-0.36,0.8,243.0,0.6749780178070068,-0.0010763943428173661,0.43292000889778137,1.3932100534439087,800.3661499023438,1.0,0.0,1.0,99.1999969482422,35.0,B43A0143001,65367.0,423231.0
0.32,0.68,-0.36,92.0,0.514428973197937,10.665254592895508,0.22229599952697754,1.432960033416748,447.144287109375,17.0,5.618299961090088,5.618288993835449,1170.239990234375,25.0,B17C1761001,224809.0,536109.0
0.33,,,164.0,0.7338460087776184,9.257718086242676,0.4521459937095642,1.6106499433517456,246.751220703125,11.0,0.0,1.0,961.530029296875,100.0,WA260.164001,224759.0,533178.0
0.33,0.24,0.09,78.0,0.8189420104026794,3.7441654205322266,0.5799959897994995,1.5247199535369873,727.8590087890625,20.0,350.6325988769531,350.632568359375,468.0199890136719,30.0,21FC910A001,219540.0,514057.0
0.34,0.45,-0.11,77.0,1.1086299419403076,22.53579521179199,0.9366440176963806,1.5465699434280396,366.844482421875,7.0,74.53510284423828,74.5351333618164,2356.760009765625,50.0,B29A0073001,266529.75,491524.07
0.35,-0.6,0.95,92.0,1.364400029182434,8.616115570068361,0.9047139883041382,2.9531500339508057,847.440673828125,16.0,3.6554999351501465,3.6554982662200928,1009.77001953125,25.0,B17C1752001,221821.0,536177.0
0.36,-0.52,0.88,335.0,0.9771479964256288,1.7045053243637085,0.6826599836349487,1.905099987983704,397.3119812011719,1.0,0.0,1.0,232.8999938964844,25.0,B45A0415001,147925.6681,421926.9338
0.36,0.51,-0.15,58.0,1.4065099954605105,20.860301971435547,1.1250499486923218,2.2823500633239746,58.61773681640625,18.0,7.4454002380371085,7.445354461669923,2222.3798828125,30.0,B28H0655001,256645.68,484106.48
0.55,0.53,0.02,90.0,0.8651130199432373,21.20697021484375,0.5891990065574646,1.7187700271606443,175.28579711914062,1.0,4.239999771118163,4.239974498748778,2189.469970703125,30.0,B28H0658001,256279.99,483292.68
0.57,-0.74,1.31,254.0,0.4751600027084351,-1.1306698322296145,0.09645970165729524,1.739959955215454,3319.426513671875,18.0,0.0,1.0,-42.099998474121094,40.0,B44A0578001,100208.0,418420.0
0.57,0.21,0.36,79.0,0.9417529702186584,23.20803451538086,0.6812319755554199,1.7338299751281738,931.368896484375,1.0,93.05120086669922,93.05121612548828,2416.580078125,30.0,B29A0067001,267558.27,490654.97
0.57,0.08,0.49,37.0,0.5750889778137207,12.12170696258545,0.2464579939842224,1.6396100521087646,467.3636169433594,11.0,4.8875999450683585,4.88755989074707,1281.300048828125,100.0,B12D1823001,230971.0,553253.0
0.58,0.56,0.02,265.0,0.6017060279846191,-1.166172742843628,0.3539899885654449,1.3425699472427368,45.90428924560547,1.0,0.0,1.0,-10.699999809265137,40.0,B44A0577001,100948.0,415622.0
0.58,-0.15,0.73,336.0,0.33450499176979065,0.09498695284128188,0.08990839868783951,1.0628900527954102,1462.6298828125,18.0,0.0,1.0,117.3000030517578,25.0,B38H0234001,134735.8,428059.0
0.6,-0.16,0.76,331.0,0.4756239950656891,0.4628852605819702,0.2245430052280426,1.229949951171875,150.83880615234375,1.0,0.0,1.0,121.5999984741211,25.0,B39C0150001,141132.3,436120.3
0.62,-0.01,0.63,323.0,0.3061659932136536,0.9677519798278807,0.10213100165128708,0.8723080158233643,270.9456787109375,18.0,0.0,1.0,185.5,35.0,B44F0255001,137550.0,423600.0
0.63,-0.41,1.04,253.0,0.448841005563736,-0.9505316019058228,0.16082200407981873,1.3509199619293213,408.82257080078125,5.0,0.0,1.0,-3.0,80.0,B43F0135001,94035.0,415872.0
0.64,-0.23,0.87,335.0,0.421631008386612,1.7560374736785889,0.16455599665641785,1.19992995262146,436.9642028808594,18.0,0.0,1.0,247.6999969482422,25.0,B45A0416001,147250.0,420910.0
0.55,-0.71,1.26,247.0,0.5326820015907288,-0.8757151365280151,0.1833329945802689,1.6800800561904907,2285.285400390625,5.0,0.0,1.0,2.900000095367432,65.0,B43G0498001,81942.0,411516.0
0.54,-0.24,0.78,335.0,0.5376750230789185,1.6619017124176023,0.2429790049791336,1.4664599895477295,232.67318725585938,1.0,0.0,1.0,240.6000061035156,25.0,B45A0371001,145860.0,419120.0
0.44,-0.03,0.47,37.0,0.6817089915275574,12.609101295471193,0.3782419860363007,1.6455700397491455,501.6358642578125,20.0,8.158499717712402,8.158516883850098,1296.0,20.0,B12D1822001,230500.0,553362.0
0.44,-0.01,0.45,135.0,0.8521860241889954,14.165133476257324,0.4466060101985931,2.224509954452514,3912.773193359375,1.0,12.963500022888185,12.963489532470705,1497.5400390625,40.0,B51B1750001,152070.0,391191.0
0.45,-0.38,0.83,345.0,1.1142799854278564,6.760908126831055,0.8634039759635925,1.8677899837493896,105.49180603027344,18.0,0.0,1.0,775.0,35.0,B39H3455001,178463.26,436636.04
0.49,-0.51,1.0,268.0,0.9567679762840272,-0.5908420085906982,0.6203529834747314,2.0524299144744877,460.1264343261719,18.0,0.0,1.0,64.09999847412111,35.0,B37D0407002,70958.0,433844.0
0.52,0.18,0.34,89.0,0.780534029006958,15.002010345458984,0.4364889860153198,1.9067200422286987,202.026611328125,11.0,2.5624001026153564,2.56244158744812,1585.6500244140625,100.0,B28H0447001,250895.31,478177.75
0.51,0.34,0.17,92.0,1.0358599424362185,13.927719116210938,0.7570670247077942,1.901039958000183,95.1466827392578,11.0,16.642000198364258,16.64199447631836,1507.760009765625,100.0,B17D1436001,233908.0,536800.0
0.2,0.01,0.19,147.0,0.9078009724617004,8.558367729187013,0.6022700071334839,1.87992000579834,121.50055694580078,20.0,0.0,1.0,938.5999755859376,30.0,5309_PBF001,101159.0,391247.0
0.2,0.32,-0.12,20.0,0.17567500472068787,-1.7938027381896973,-0.004540440160781145,0.6465370059013367,383.89581298828125,1.0,0.0,1.0,-180.10000610351562,25.0,21DG051A001,195218.0,511123.0
0.21,-0.01,0.22,328.0,0.8951349854469299,1.8902425765991209,0.5704600214958191,1.9438400268554688,547.782470703125,1.0,0.0,1.0,263.20001220703125,25.0,B45A0144002,149010.0,422270.0
0.21,0.11,0.1,328.0,0.4158590137958527,3.9098169803619385,0.2367880046367645,0.8821430206298828,138.36329650878906,5.0,0.0,1.0,460.2999877929688,40.0,B39B0407001,159180.0,439660.0
0.21,-0.41,0.62,36.0,0.18116700649261475,-2.113555431365967,0.03365020081400871,0.5212349891662598,2784.107177734375,13.0,0.0,1.0,-193.8999938964844,20.0,B31B1239002,117745.0,462718.0
0.22,-0.09,0.31,148.0,1.049780011177063,24.07470321655273,0.8397579789161682,1.6398600339889526,218.8375396728516,2.0,87.18289947509766,87.18285369873047,2490.679931640625,40.0,B29A0081002,267769.45,489520.48
0.22,-0.43,0.65,38.0,0.2293740063905716,-0.0009820760460570457,0.002623779932036996,0.886372983455658,387.6346435546875,13.0,0.0,1.0,21.100000381469727,20.0,B38H0344002,133876.0,430630.0
0.22,0.19,0.03,48.0,0.3029260039329529,11.197399139404297,0.1070379987359047,0.8364740014076233,234.581298828125,20.0,0.0,1.0,1141.0999755859375,25.0,B12D1797001,231694.0,554212.0
0.22,0.46,-0.24,92.0,0.9387440085411072,10.67197036743164,0.6637459993362427,1.7887400388717651,145.93421936035156,20.0,7.775599956512451,7.775565624237059,1151.030029296875,25.0,B17C1762001,225321.0,535685.0
0.16,0.75,-0.59,78.0,1.1758699417114258,12.862175941467285,0.8878520131111145,2.0779399871826167,254.1150360107422,20.0,11.680299758911133,11.68033504486084,1367.5,30.0,B12D1798001,230007.0,554003.0
0.15,-0.1,0.25,297.0,0.9314690232276917,-0.9775145053863524,0.6839709877967834,1.6714600324630735,162.59751892089844,3.0,0.0,1.0,23.5,30.0,DM-10-NW001,164218.0,581902.0
0.17,0.06,0.11,127.0,0.3319970071315765,4.2508201599121085,0.15533900260925293,0.7886260151863098,114.98640441894531,17.0,0.0,1.0,448.3800048828125,45.0,ZUIDWOLDE-ZUID-PB17002,222200.0,514960.0
0.17,-0.32,0.49,253.0,1.2978500127792358,6.82102108001709,1.0128300189971924,2.187959909439087,52.885719299316406,18.0,0.0,1.0,851.7999877929688,35.0,B40C3507001,182492.0,436200.0
0.17,0.12,0.05,43.0,0.6220880150794983,15.278841972351074,0.41525998711586,1.1993999481201172,545.54248046875,5.0,7.39139986038208,7.391390800476074,1551.6600341796875,35.0,B17D0198001,238234.0,533577.0
0.17,-0.16,0.33,151.0,0.6987019777297974,6.544388771057129,0.4387480020523071,1.4885200262069702,6389.80322265625,11.0,2.1540000438690186,2.1540117263793945,703.3800048828125,100.0,WIJB002001,159066.0,405492.0
0.18,0.15,0.03,11.0,0.1376820057630539,3.7978596687316895,0.004546879790723324,0.4202229976654053,160.15428161621094,17.0,0.0,1.0,393.489990234375,25.0,22AP9003001,221678.0,516237.0
0.23,-0.35,0.58,336.0,0.43723800778388977,6.6338629722595215,0.17490799725055695,1.2365599870681765,362.63958740234375,1.0,0.0,1.0,718.7000122070312,25.0,B40C0550001,181100.0,437100.0
0.28,0.16,0.12,89.0,0.7094209790229797,10.99286937713623,0.5095000267028809,1.2591099739074707,363.0455322265625,11.0,0.0,1.0,1175.199951171875,100.0,B12D1796001,231983.0,553949.0
0.29,0.4,-0.11,147.0,0.3463299870491028,5.988237857818604,0.14568600058555606,0.8989049792289734,378.2313232421875,17.0,10.167400360107422,10.167428970336914,651.9099731445312,30.0,MIDDENLOOP-PB4001,213802.0,544530.0
0.29,0.23,0.06,127.0,1.203570008277893,24.942726135253906,0.9514139890670776,1.96219003200531,285.47943115234375,11.0,146.35940551757812,146.359375,2638.10009765625,100.0,B34G0300001,245570.0,455880.0
0.3,0.68,-0.38,92.0,1.4614399671554563,10.43257999420166,1.0704799890518188,2.775290012359619,491.5408630371094,17.0,4.109499931335448,4.109451770782472,1184.1199951171875,25.0,B17C1760001,224361.0,536367.0
0.31,-0.08,0.39,339.0,0.6856769919395447,-0.8054720163345337,0.4996930062770844,1.179610013961792,52.0923957824707,1.0,0.0,1.0,-12.600000381469727,20.0,21DC008B001,190270.0,504900.0
0.31,-0.57,0.88,75.0,1.84867000579834,9.199447631835938,1.4100899696350098,3.3530199527740483,208.751708984375,2.0,5.926199913024902,5.926191329956055,1210.300048828125,55.0,B12D0311001,237890.0,558260.0
0.25,-0.41,0.66,328.0,0.5030180215835571,2.778562307357788,0.21892300248146054,1.3894000053405762,1003.619384765625,2.0,0.0,1.0,337.79998779296875,35.0,B39D0224001,151590.0,427720.0
0.24,0.01,0.23,58.0,0.3649300038814545,25.377328872680664,0.14707599580287933,0.9863470196723938,348.2466125488281,16.0,75.44309997558594,75.4431381225586,2562.199951171875,25.0,B29A0072001,268128.84,488207.6
0.24,-0.49,0.73,345.0,0.71253502368927,6.3651061058044425,0.3532389998435974,1.8997199535369875,138.07948303222656,11.0,0.0,1.0,746.3499755859375,100.0,B39F0735001,176342.94,438354.87
0.24,0.09,0.15,155.0,0.7634360194206238,11.74549674987793,0.5012009739875793,1.5623799562454224,64.63179016113281,1.0,20.40390014648437,20.403949737548828,1257.5,30.0,B34A0108001,229916.0145,465941.5404
0.27,-0.87,1.14,315.0,1.067829966545105,-0.4773112833499909,0.7144240140914917,2.2314701080322266,66.37612915039061,1.0,0.0,1.0,75.69999694824219,30.0,B31G0292001,128122.66,457653.54
0.25,-0.43,0.68,48.0,0.6298210024833679,9.056955337524414,0.29166701436042786,1.7324399948120115,332.1154479980469,16.0,4.5107998847961435,4.510815620422363,981.989990234375,25.0,B17C0401001,223337.0,534038.0
0.27,-0.37,0.64,20.0,0.283051997423172,-0.8380800485610962,0.092330202460289,0.7959370017051697,514.7304077148439,1.0,0.0,1.0,-51.4000015258789,25.0,21EC307B001,203017.0,517705.0
-0.09,-0.19,0.1,77.0,0.6956080198287964,9.894275665283203,0.4777800142765045,1.316920042037964,35.905948638916016,2.0,30.00550079345703,30.005470275878906,1058.739990234375,35.0,B51E0069001,166483.0,399313.0
-1.75,-2.08,0.33,206.0,3.4686400890350337,0.4706361591815949,3.199090003967285,4.2968101501464835,437.374267578125,14.0,0.0,1.0,443.8999938964844,20.0,10-502001,57756.0,428266.0
-2.43,-2.82,0.39,206.0,4.816569805145264,0.35314705967903137,4.557720184326172,5.601950168609619,510.7977600097656,14.0,0.0,1.0,562.0,20.0,10-694001,57469.0,428330.0
-2.17,-2.62,0.45,206.0,4.816569805145264,0.4277620315551758,4.557720184326172,5.601950168609619,412.6001892089844,14.0,0.0,1.0,502.2999877929688,20.0,10-701001,57529.0,428499.0
-0.82,-1.04,0.22,253.0,1.2605799436569214,-0.7127745151519775,1.0439900159835815,1.8769299983978271,343.4869384765625,13.0,0.0,1.0,92.6999969482422,30.0,2029_PBF001,110207.0,414870.0
-0.92,-0.78,-0.14,59.0,0.6965439915657043,6.39946174621582,0.4433139860630035,1.4594600200653076,5.356458187103272,1.0,54.86650085449219,1.0,757.5,25.0,5188_PBF001,117050.0,392527.0
-0.87,-0.61,-0.26,78.0,1.0416200160980225,-0.060224059969186776,0.9347299933433532,1.2191799879074097,1.9399181604385376,11.0,184.73919677734372,1.0,165.3000030517578,100.0,5228_PBF001,112720.0,404697.0
